"NAME:","run_5_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:57"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","124"

"Time [sec]","ACC X","ACC Y","ACC Z"
"40.399902","-5.57","16.59","-6.51"
"40.500977","1.53","-2.31","2.24"
"40.60205","0.51","7.73","-3.53"
"40.703125","-1.69","20.01","-6.86"
"40.803955","-2.35","16.0","-5.3"
"40.90503","-2.04","-0.55","-4.47"
"41.006104","0.86","-1.29","-2.75"
"41.106934","4.98","20.01","-12.43"
"41.208008","-2.86","4.67","-6.67"
"41.309082","1.96","0.63","4.31"
"41.409912","5.57","6.83","-7.96"
"41.510986","-1.29","16.79","-6.75"
"41.61206","0.94","9.77","-1.88"
"41.71289","0.55","-1.37","3.41"
"41.813965","2.71","-1.22","1.29"
"41.91504","1.49","20.01","-10.36"
"42.016113","0.9","0.55","0.39"
"42.116943","3.45","-6.51","-4.47"
"42.218018","-8.24","18.55","-4.9"
"42.31909","-2.47","20.01","-6.71"
"42.41992","-0.12","6.79","-5.1"
"42.520996","3.3","0.43","4.47"
"42.62207","7.41","17.38","2.86"
"42.7229","-2.55","19.97","-7.53"
"42.823975","-1.33","0.71","2.63"
"42.92505","4.9","3.49","-4.75"
"43.026123","1.26","20.01","-8.12"
"43.126953","-3.88","15.02","-5.41"
"43.228027","-1.65","1.8","-7.3"
"43.3291","0.71","1.14","-5.1"
"43.42993","-0.16","20.01","-13.81"
"43.531006","-7.57","9.38","-7.88"
"43.63208","1.96","-1.45","3.18"
"43.73291","1.49","7.85","-6.43"
"43.833984","-0.94","15.61","-7.26"
"43.93506","-1.29","8.16","-6.04"
"44.036133","1.22","1.1","3.92"
"44.136963","5.37","-0.31","-2.71"
"44.238037","-0.12","20.01","-10.47"
"44.33911","-2.59","3.33","-0.75"
"44.43994","2.0","-6.9","-3.73"
"44.541016","4.12","16.12","-2.47"
"44.64209","-2.59","17.5","-12.16"
"44.74292","2.94","4.94","-2.2"
"44.843994","1.06","7.65","4.51"
"44.94507","4.0","20.01","-1.69"
"45.0459","-0.39","16.32","-7.92"
"45.146973","-1.84","-0.31","1.84"
"45.248047","3.92","2.24","-5.92"
"45.34912","0.78","20.01","-6.67"
"45.44995","-5.26","14.75","-9.38"
"45.551025","0.08","4.28","-5.14"
"45.6521","-0.39","-0.39","-0.08"
"45.75293","3.8","20.01","-7.18"
"45.854004","-3.22","17.34","-5.22"
"45.95508","0.9","-0.78","2.9"
"46.05591","0.51","6.71","-3.1"
"46.156982","-8.59","20.01","-13.73"
"46.258057","-4.82","14.95","-10.12"
"46.35913","-2.24","-2.04","-9.92"
"46.45996","1.22","2.51","-1.92"
"46.561035","4.82","19.38","-19.14"
"46.66211","-6.51","5.45","-11.41"
"46.76294","2.16","2.28","3.61"
"46.864014","5.3","9.57","-8.51"
"46.965088","1.61","18.79","-8.83"
"47.065918","2.79","11.77","-0.2"
"47.166992","3.77","-0.47","4.9"
"47.268066","5.92","6.32","0.43"
"47.368896","3.65","20.01","-7.41"
"47.46997","-3.8","1.77","-0.71"
"47.571045","6.59","-5.14","-3.77"
"47.67212","-2.67","20.01","4.79"
"47.77295","-0.78","20.01","-7.14"
"47.874023","-0.31","6.08","-4.43"
"47.975098","2.71","-0.24","5.37"
"48.075928","10.16","20.01","-1.53"
"48.177002","0.47","17.61","-4.31"
"48.278076","0.86","-1.29","4.2"
"48.378906","4.63","6.08","-6.98"
"48.47998","0.27","20.01","-4.59"
"48.581055","0.24","17.97","-4.0"
"48.68213","-2.35","2.71","-3.88"
"48.78296","0.9","0.04","-2.28"
"48.884033","6.67","20.01","-18.12"
"48.985107","-3.65","12.63","-6.2"
"49.085938","2.16","-3.88","4.08"
"49.18701","-2.04","7.69","-6.39"
"49.288086","-2.39","20.01","-7.61"
"49.388916","-0.59","11.41","0.16"
"49.48999","-2.12","4.51","-5.96"
"49.591064","0.51","-1.29","-2.67"
"49.691895","4.24","20.01","-11.34"
"49.79297","-5.14","4.9","-7.26"
"49.894043","2.31","-1.45","3.22"
"49.995117","0.35","11.89","-5.65"
"50.095947","2.47","19.14","-4.16"
"50.19702","-0.12","14.51","-4.0"
"50.298096","1.22","-2.24","-1.14"
"50.398926","4.12","1.65","-0.08"
"50.5","5.41","20.01","-13.42"
"50.601074","-0.51","6.9","-3.49"
"50.701904","-0.43","-8.55","-0.94"
"50.80298","-5.02","19.14","-4.12"
"50.904053","2.08","19.3","-3.88"
"51.005127","1.88","5.14","-3.69"
"51.105957","0.98","-0.31","0.16"
"51.20703","6.59","10.36","-0.67"
"51.308105","1.69","19.06","-6.9"
"51.408936","-2.55","-0.71","-1.73"
"51.51001","8.08","-5.69","-4.24"
"51.611084","0.51","20.01","-5.37"
